"etl_timestamp","zip_code","NEG_tests","POS_tests","deaths","hospitalized","partially_vaccinated","fully_vaccinated"
"2021-04-03 17:20:03",19115,33435,3987,193,354,4573,5593
"2021-04-03 17:20:03",19116,31090,3958,136,293,4138,3767
"2021-04-03 17:20:03",19118,10657,527,34,81,1401,1813
"2021-04-03 17:20:03",19119,31569,1795,131,317,3620,4674
"2021-04-03 17:20:03",19120,49325,6079,107,753,6388,4811
"2021-04-03 17:20:03",19121,32812,2723,50,343,4056,3830
"2021-04-03 17:20:03",19122,22420,2199,32,185,3337,2339
"2021-04-03 17:20:03",19123,23570,1368,60,184,2617,3214
"2021-04-03 17:20:03",19124,48144,6310,73,593,5479,4608
"2021-04-03 17:20:03",19125,30060,1780,29,146,4413,4000
"2021-04-03 17:20:03",19126,17026,1589,127,288,1775,1920
"2021-04-03 17:20:03",19127,8200,442,,9,805,768
"2021-04-03 17:20:03",19128,40734,2528,53,131,4913,5161
"2021-04-03 17:20:03",19129,13431,751,12,59,1575,1937
"2021-04-03 17:20:03",19130,40962,1816,31,163,4243,5926
"2021-04-03 17:20:03",19131,56336,3417,152,562,4848,4626
"2021-04-03 17:20:03",19132,27909,2371,66,445,3086,2905
"2021-04-03 17:20:03",19133,18458,2392,44,404,2224,1710
"2021-04-03 17:20:03",19134,45720,4850,63,547,5364,4487
"2021-04-03 17:20:03",19135,23229,2994,37,257,2929,2919
"2021-04-03 17:20:03",19136,52710,4527,108,330,4284,3267
"2021-04-03 17:20:03",19137,5917,737,12,47,877,1002
"2021-04-03 17:20:03",19138,26404,2443,66,345,3011,3331
"2021-04-03 17:20:03",19139,47175,3359,101,531,4442,4122
"2021-04-03 17:20:03",19140,40850,4576,119,821,4675,3719
"2021-04-03 17:20:03",19141,25026,2416,73,405,2894,2726
"2021-04-03 17:20:03",19142,21503,2350,46,330,2293,1782
"2021-04-03 17:20:03",19143,70264,4453,96,688,7637,7250
"2021-04-03 17:20:03",19144,43068,3183,152,527,5004,4700
"2021-04-03 17:20:03",19145,44458,4620,78,416,7246,6232
"2021-04-03 17:20:03",19146,54526,2560,48,219,5689,8281
"2021-04-03 17:20:03",19147,44413,2374,43,192,6603,8267
"2021-04-03 17:20:03",19148,47426,5083,119,494,8499,7234
"2021-04-03 17:20:03",19149,33281,4695,62,391,6862,4350
"2021-04-03 17:20:03",19150,22835,1928,54,248,2915,3286
"2021-04-03 17:20:03",19151,27111,2432,46,288,2916,3156
"2021-04-03 17:20:03",19152,38352,3944,167,561,5084,3979
"2021-04-03 17:20:03",19153,9649,995,21,138,1422,1320
"2021-04-03 17:20:03",19154,35823,3619,64,231,4469,4191
"2021-04-03 17:20:03",19155,75,,,,,
"2021-04-03 17:20:03",19156,8,,,,,
"2021-04-03 17:20:03",19157,6,,,,,
"2021-04-03 17:20:03",19158,6,,,,,
"2021-04-03 17:20:03",19160,67,10,,,,
"2021-04-03 17:20:03",19161,30,,,,,
"2021-04-03 17:20:03",19162,8,,,,,
"2021-04-03 17:20:03",19170,12,,,,,
"2021-04-03 17:20:03",19171,23,,,,,
"2021-04-03 17:20:03",19172,14,,,,,
"2021-04-03 17:20:03",19176,32,,,,,
"2021-04-03 17:20:03",19178,10,,,,,
"2021-04-03 17:20:03",19179,8,,,,,
"2021-04-03 17:20:03",19181,16,,,,,
"2021-04-03 17:20:03",19182,17,,,,,
"2021-04-03 17:20:03",19183,14,,,,,
"2021-04-03 17:20:03",19184,9,,,,,
"2021-04-03 17:20:03",19188,9,,,,,
"2021-04-03 17:20:03",19190,19,,,,,
"2021-04-03 17:20:03",19191,31,,,,,
"2021-04-03 17:20:03",19192,14,,,,,
"2021-04-03 17:20:03",19193,15,,,,,
"2021-04-03 17:20:03",19194,25,,,,,
"2021-04-03 17:20:03",19195,9,,,,,
"2021-04-03 17:20:03",19196,12,,,,,
"2021-04-03 17:20:03",19197,12,,,,,
"2021-04-05 17:20:02",19100,7,,,,,
"2021-04-05 17:20:02",19101,439,88,,17,,
"2021-04-05 17:20:02",19102,9514,354,,9,876,1648
"2021-04-05 17:20:02",19103,46680,1355,39,129,3869,7716
"2021-04-05 17:20:02",19104,166638,3705,108,405,6967,6816
"2021-04-05 17:20:02",19105,246,16,,,,
"2021-04-05 17:20:02",19106,17005,849,,29,1666,3512
"2021-04-05 17:20:02",19107,19341,1017,18,129,2562,4172
"2021-04-05 17:20:02",19108,77,,,,,
"2021-04-05 17:20:02",19109,40,,,,,
"2021-04-05 17:20:02",19110,65,,,,,
"2021-04-05 17:20:02",19111,54447,6461,142,590,6761,7849
"2021-04-05 17:20:02",19112,,,,,,
"2021-04-05 17:20:02",19113,80,,,,,
"2021-04-05 17:20:02",19114,24369,3139,72,252,4045,4748
"2021-04-05 17:20:02",19115,33672,4032,193,354,4419,6140
"2021-04-05 17:20:02",19116,31448,3997,136,293,3702,4538
"2021-04-05 17:20:02",19118,10730,530,34,81,1303,2002
"2021-04-05 17:20:02",19119,31823,1815,131,317,3434,5154
"2021-04-05 17:20:02",19120,49798,6137,107,752,5694,6058
"2021-04-05 17:20:02",19121,33128,2757,50,342,3397,4740
"2021-04-05 17:20:02",19122,22647,2229,32,185,2996,2917
"2021-04-05 17:20:02",19123,23758,1398,61,191,2451,3592
"2021-04-05 17:20:02",19124,48699,6385,73,593,4988,5682
"2021-04-05 17:20:02",19125,30339,1795,28,145,3742,4965
"2021-04-05 17:20:02",19126,17153,1601,127,288,1606,2218
"2021-04-05 17:20:02",19127,8278,449,,9,793,864
"2021-04-05 17:20:02",19128,41031,2542,53,131,4753,5758
"2021-04-05 17:20:02",19129,13605,770,12,59,1467,2127
"2021-04-05 17:20:02",19130,41534,1832,31,163,3942,6525
"2021-04-05 17:20:02",19131,56816,3450,154,563,4452,5310
"2021-04-05 17:20:02",19132,28202,2413,66,446,2944,3307
"2021-04-05 17:20:02",19133,18689,2435,43,403,2174,2053
"2021-04-05 17:20:02",19134,46151,4925,63,547,4956,5444
"2021-04-05 17:20:02",19135,23494,3049,37,257,2597,3515
"2021-04-05 17:20:02",19136,53316,4581,108,330,4086,3812
"2021-04-05 17:20:02",19137,5986,746,12,47,780,1175
"2021-04-05 17:20:02",19138,26665,2483,66,345,2616,3992
"2021-04-05 17:20:02",19139,47655,3408,101,531,3992,4812
"2021-04-05 17:20:02",19140,41262,4639,119,822,4442,4486
"2021-04-05 17:20:02",19141,25301,2442,73,404,2563,3264
"2021-04-05 17:20:02",19142,21707,2376,46,330,2115,2174
"2021-04-05 17:20:02",19143,71091,4510,97,688,6749,8645
"2021-04-05 17:20:02",19144,43483,3225,152,527,4525,5510
"2021-04-05 17:20:02",19145,44872,4661,78,415,6540,7521
"2021-04-05 17:20:02",19146,55249,2577,48,219,5352,9057
"2021-04-05 17:20:02",19147,44796,2402,43,191,6176,9196
"2021-04-05 17:20:02",19148,48019,5139,119,493,7520,8856
"2021-04-05 17:20:02",19149,33663,4750,62,391,6252,5474
"2021-04-05 17:20:02",19150,23042,1948,54,248,2595,3787
"2021-04-05 17:20:02",19151,27348,2453,47,288,2599,3702
"2021-04-05 17:20:02",19152,38610,3991,167,561,4777,4719
"2021-04-05 17:20:02",19153,9756,1004,21,138,1304,1539
"2021-04-05 17:20:02",19154,36254,3678,64,234,4106,4915
"2021-04-05 17:20:02",19155,75,,,,,
"2021-04-05 17:20:02",19156,9,,,,,
"2021-04-05 17:20:02",19157,7,,,,,
"2021-04-05 17:20:02",19158,6,,,,,
"2021-04-05 17:20:02",19160,67,10,,,,
"2021-04-05 17:20:02",19161,30,,,,,
"2021-04-05 17:20:02",19162,8,,,,,
"2021-04-05 17:20:02",19170,12,,,,,
"2021-04-05 17:20:02",19171,23,,,,,
"2021-04-05 17:20:02",19172,14,,,,,
"2021-04-05 17:20:02",19176,32,,,,,
"2021-04-05 17:20:02",19178,10,,,,,
"2021-04-05 17:20:02",19179,8,,,,,
"2021-04-05 17:20:02",19181,16,,,,,
"2021-04-05 17:20:02",19182,17,,,,,
"2021-04-05 17:20:02",19183,14,,,,,
"2021-04-05 17:20:02",19184,9,,,,,
"2021-04-05 17:20:02",19188,9,,,,,
"2021-04-05 17:20:02",19190,19,,,,,
"2021-04-05 17:20:02",19191,31,,,,,
"2021-04-05 17:20:02",19192,14,,,,,
"2021-04-05 17:20:02",19193,15,,,,,
"2021-04-05 17:20:02",19194,25,,,,,
"2021-04-05 17:20:02",19195,9,,,,,
"2021-04-05 17:20:02",19196,12,,,,,
"2021-04-05 17:20:02",19197,12,,,,,
"2021-04-06 17:20:02",19100,7,,,,,
"2021-04-06 17:20:02",19101,439,88,,17,,
"2021-04-06 17:20:02",19102,9536,354,,9,862,1675
"2021-04-06 17:20:02",19103,46771,1359,39,129,3835,7818
"2021-04-06 17:20:02",19104,167259,3721,108,406,6945,6956
"2021-04-06 17:20:02",19105,247,16,,,,
"2021-04-06 17:20:02",19106,16953,850,,29,1643,3566
"2021-04-06 17:20:02",19107,19621,1021,18,130,2525,4242
"2021-04-06 17:20:02",19108,78,,,,,
"2021-04-06 17:20:02",19109,40,,,,,
"2021-04-06 17:20:02",19110,65,,,,,
"2021-04-06 17:20:02",19111,54550,6506,142,589,6616,8106
"2021-04-06 17:20:02",19112,,,,,,
"2021-04-06 17:20:02",19113,80,,,,,
"2021-04-06 17:20:02",19114,24422,3167,72,253,3937,4942
"2021-04-06 17:20:02",19115,33743,4076,193,356,4344,6322
"2021-04-06 17:20:02",19116,31525,4030,137,294,3585,4775
"2021-04-06 17:20:02",19118,10739,532,34,81,1279,2050
"2021-04-06 17:20:02",19119,31875,1827,131,317,3425,5240
"2021-04-06 17:20:02",19120,49880,6169,107,759,5653,6237
"2021-04-06 17:20:02",19121,33223,2782,50,347,3387,4813
"2021-04-06 17:20:02",19122,22699,2243,32,193,2968,2976
"2021-04-06 17:20:02",19123,23809,1402,62,195,2421,3665
"2021-04-06 17:20:02",19124,48821,6439,73,599,4968,5834
"2021-04-06 17:20:02",19125,30403,1811,28,149,3654,5098
"2021-04-06 17:20:02",19126,17171,1613,127,288,1568,2274
"2021-04-06 17:20:02",19127,8290,453,,9,773,907
"2021-04-06 17:20:02",19128,41083,2564,53,134,4675,5934
"2021-04-06 17:20:02",19129,13627,775,12,59,1462,2153
"2021-04-06 17:20:02",19130,41592,1841,31,164,3895,6637
"2021-04-06 17:20:02",19131,56964,3485,154,569,4383,5454
"2021-04-06 17:20:02",19132,28268,2426,66,457,2926,3394
"2021-04-06 17:20:02",19133,18748,2448,43,410,2171,2117
"2021-04-06 17:20:02",19134,46404,4950,65,555,4935,5570
"2021-04-06 17:20:02",19135,23570,3082,37,260,2564,3595
"2021-04-06 17:20:02",19136,53643,4624,109,333,3997,3967
"2021-04-06 17:20:02",19137,5997,749,12,48,773,1193
"2021-04-06 17:20:02",19138,26715,2514,66,347,2571,4086
"2021-04-06 17:20:02",19139,47750,3429,102,545,3921,4961
"2021-04-06 17:20:02",19140,41372,4658,119,834,4441,4624
"2021-04-06 17:20:02",19141,25349,2459,74,408,2540,3349
"2021-04-06 17:20:02",19142,21752,2392,46,336,2112,2227
"2021-04-06 17:20:02",19143,71211,4543,97,702,6611,8900
"2021-04-06 17:20:02",19144,43560,3247,153,529,4488,5648
"2021-04-06 17:20:02",19145,44995,4679,78,424,6381,7782
"2021-04-06 17:20:02",19146,55385,2581,48,224,5288,9239
"2021-04-06 17:20:02",19147,44883,2408,43,193,6101,9363
"2021-04-06 17:20:02",19148,48142,5162,119,507,7395,9094
"2021-04-06 17:20:02",19149,33749,4794,62,396,6169,5669
"2021-04-06 17:20:02",19150,23082,1970,54,249,2535,3900
"2021-04-06 17:20:02",19151,27407,2480,47,295,2564,3778
"2021-04-06 17:20:02",19152,38665,4023,167,568,4660,4902
"2021-04-06 17:20:02",19153,9799,1008,21,140,1281,1591
"2021-04-06 17:20:02",19154,36307,3698,64,234,4032,5067
"2021-04-06 17:20:02",19155,75,,,,,
"2021-04-06 17:20:02",19156,9,,,,,
"2021-04-06 17:20:02",19157,6,,,,,
"2021-04-06 17:20:02",19158,6,,,,,
"2021-04-06 17:20:02",19160,67,10,,,,
"2021-04-06 17:20:02",19161,30,,,,,
"2021-04-06 17:20:02",19162,8,,,,,
"2021-04-06 17:20:02",19170,12,,,,,
"2021-04-06 17:20:02",19171,23,,,,,
"2021-04-06 17:20:02",19172,14,,,,,
"2021-04-06 17:20:02",19176,32,,,,,
"2021-04-06 17:20:02",19178,10,,,,,
"2021-04-06 17:20:02",19179,8,,,,,
"2021-04-06 17:20:02",19181,16,,,,,
"2021-04-06 17:20:02",19182,17,,,,,
"2021-04-06 17:20:02",19183,14,,,,,
"2021-04-06 17:20:02",19184,9,,,,,
"2021-04-06 17:20:02",19188,9,,,,,
"2021-04-06 17:20:02",19190,19,,,,,
"2021-04-06 17:20:02",19191,31,,,,,
"2021-04-06 17:20:02",19192,14,,,,,
"2021-04-06 17:20:02",19193,15,,,,,
"2021-04-06 17:20:02",19194,25,,,,,
"2021-04-06 17:20:02",19195,9,,,,,
"2021-04-06 17:20:02",19196,12,,,,,
"2021-04-06 17:20:02",19197,12,,,,,
"2021-04-07 17:20:03",19100,7,,,,,
"2021-04-07 17:20:03",19101,442,88,,17,,
"2021-04-07 17:20:03",19102,9586,357,,9,841,1728
"2021-04-07 17:20:03",19103,46988,1365,39,129,3749,8047
"2021-04-07 17:20:03",19104,168375,3751,108,406,6801,7227
"2021-04-07 17:20:03",19105,247,17,,,,
"2021-04-07 17:20:03",19106,17026,855,,29,1563,3695
"2021-04-07 17:20:03",19107,19554,1023,18,130,2457,4377
"2021-04-07 17:20:03",19108,81,,,,,
"2021-04-07 17:20:03",19109,40,,,,,
"2021-04-07 17:20:03",19110,65,,,,,
"2021-04-07 17:20:03",19111,54830,6552,142,591,6523,8351
"2021-04-07 17:20:03",19112,,,,,,
"2021-04-07 17:20:03",19113,80,,,,,
"2021-04-07 17:20:03",19114,24575,3192,73,253,3892,5081
"2021-04-07 17:20:03",19115,33868,4092,193,357,4177,6600
"2021-04-07 17:20:03",19116,31610,4039,137,295,3474,4951
"2021-04-07 17:20:03",19118,10771,534,34,81,1222,2170
"2021-04-07 17:20:03",19119,32026,1843,131,318,3325,5461
"2021-04-07 17:20:03",19120,50159,6202,107,759,5635,6390
"2021-04-07 17:20:03",19121,33412,2796,50,347,3388,4909
"2021-04-07 17:20:03",19122,22801,2256,32,194,2967,3077
"2021-04-07 17:20:03",19123,23932,1418,62,196,2345,3831
"2021-04-07 17:20:03",19124,49081,6492,73,599,4941,6007
"2021-04-07 17:20:03",19125,30565,1822,29,149,3625,5259
"2021-04-07 17:20:03",19126,17253,1623,127,288,1548,2327
"2021-04-07 17:20:03",19127,8328,459,,9,747,954
"2021-04-07 17:20:03",19128,41247,2578,53,135,4454,6302
"2021-04-07 17:20:03",19129,13720,783,12,59,1436,2211
"2021-04-07 17:20:03",19130,41813,1851,31,164,4057,6871
"2021-04-07 17:20:03",19131,57188,3503,154,571,4442,5574
"2021-04-07 17:20:03",19132,28411,2442,66,458,2926,3466
"2021-04-07 17:20:03",19133,18815,2466,43,411,2179,2190
"2021-04-07 17:20:03",19134,46689,4982,65,555,4930,5713
"2021-04-07 17:20:03",19135,23730,3104,38,260,2557,3665
"2021-04-07 17:20:03",19136,53709,4657,110,334,3908,4138
"2021-04-07 17:20:03",19137,6033,754,13,48,754,1222
"2021-04-07 17:20:03",19138,26847,2539,68,348,2615,4166
"2021-04-07 17:20:03",19139,47944,3459,102,546,3916,5080
"2021-04-07 17:20:03",19140,41612,4698,119,834,4523,4761
"2021-04-07 17:20:03",19141,25517,2474,74,408,2539,3421
"2021-04-07 17:20:03",19142,21846,2408,46,338,2093,2298
"2021-04-07 17:20:03",19143,71527,4567,98,702,6586,9106
"2021-04-07 17:20:03",19144,43806,3270,153,529,4464,5761
"2021-04-07 17:20:03",19145,45206,4705,79,425,6367,8028
"2021-04-07 17:20:03",19146,55687,2595,48,227,5186,9503
"2021-04-07 17:20:03",19147,45152,2424,43,193,5933,9756
"2021-04-07 17:20:03",19148,48409,5197,120,508,7306,9422
"2021-04-07 17:20:03",19149,33933,4836,62,399,6139,5817
"2021-04-07 17:20:03",19150,23182,1982,54,250,2518,4010
"2021-04-07 17:20:03",19151,27537,2496,48,295,2573,3830
"2021-04-07 17:20:03",19152,38793,4043,169,570,4551,5095
"2021-04-07 17:20:03",19153,9832,1015,21,140,1250,1646
"2021-04-07 17:20:03",19154,36470,3715,64,234,3946,5217
"2021-04-07 17:20:03",19155,75,,,,,
"2021-04-07 17:20:03",19156,9,,,,,
"2021-04-07 17:20:03",19157,6,,,,,
"2021-04-07 17:20:03",19158,6,,,,,
"2021-04-07 17:20:03",19160,68,10,,,,
"2021-04-07 17:20:03",19161,31,,,,,
"2021-04-07 17:20:03",19162,8,,,,,
"2021-04-07 17:20:03",19170,13,,,,,
"2021-04-07 17:20:03",19171,24,,,,,
"2021-04-07 17:20:03",19172,14,,,,,
"2021-04-07 17:20:03",19176,32,,,,,
"2021-04-07 17:20:03",19178,10,,,,,
"2021-04-07 17:20:03",19179,8,,,,,
"2021-04-07 17:20:03",19181,16,,,,,
"2021-04-07 17:20:03",19182,17,,,,,
"2021-04-07 17:20:03",19183,14,,,,,
"2021-04-07 17:20:03",19184,10,,,,,
"2021-04-07 17:20:03",19188,9,,,,,
"2021-04-07 17:20:03",19190,19,,,,,
"2021-04-07 17:20:03",19191,31,,,,,
"2021-04-07 17:20:03",19192,14,,,,,
"2021-04-07 17:20:03",19193,15,,,,,
"2021-04-07 17:20:03",19194,25,,,,,
"2021-04-07 17:20:03",19195,9,,,,,
"2021-04-07 17:20:03",19196,12,,,,,
"2021-04-07 17:20:03",19197,12,,,,,
"2021-04-08 17:20:02",19100,8,,,,,
"2021-04-08 17:20:02",19101,445,88,,17,,
"2021-04-08 17:20:02",19102,9638,358,,9,822,1773
"2021-04-08 17:20:02",19103,47344,1369,39,129,3629,8284
"2021-04-08 17:20:02",19104,170341,3765,108,406,6767,7422
"2021-04-08 17:20:02",19105,249,17,,,,
"2021-04-08 17:20:02",19106,17142,855,,29,1490,3812
"2021-04-08 17:20:02",19107,19488,1026,18,130,2410,4497
"2021-04-08 17:20:02",19108,82,,,,,
"2021-04-08 17:20:02",19109,40,,,,,
"2021-04-08 17:20:02",19110,66,,,,,
"2021-04-08 17:20:02",19111,55112,6581,143,592,6437,8666
"2021-04-08 17:20:02",19112,,,,,,
"2021-04-08 17:20:02",19113,80,,,,,
"2021-04-08 17:20:02",19114,24713,3205,73,254,3876,5267
"2021-04-08 17:20:02",19115,34054,4110,193,359,3944,6958
"2021-04-08 17:20:02",19116,31838,4049,137,295,3372,5176
"2021-04-08 17:20:02",19118,10829,536,34,81,1147,2291
"2021-04-08 17:20:02",19119,32163,1857,131,319,3265,5681
"2021-04-08 17:20:02",19120,50473,6233,107,765,5599,6728
"2021-04-08 17:20:02",19121,33566,2815,51,347,3405,5022
"2021-04-08 17:20:02",19122,22891,2264,32,194,2962,3173
"2021-04-08 17:20:02",19123,24001,1423,62,196,2332,3946
"2021-04-08 17:20:02",19124,49381,6516,75,604,4923,6211
"2021-04-08 17:20:02",19125,30671,1825,29,149,3549,5461
"2021-04-08 17:20:02",19126,17313,1632,127,288,1535,2382
"2021-04-08 17:20:02",19127,8352,459,,9,732,998
"2021-04-08 17:20:02",19128,41436,2586,53,135,4319,6594
"2021-04-08 17:20:02",19129,13802,786,12,59,1453,2275
"2021-04-08 17:20:02",19130,41962,1860,31,164,4015,7081
"2021-04-08 17:20:02",19131,57554,3516,155,571,4420,5702
"2021-04-08 17:20:02",19132,28580,2454,66,458,2923,3546
"2021-04-08 17:20:02",19133,18920,2478,43,412,2175,2256
"2021-04-08 17:20:02",19134,46798,5005,65,557,4929,5890
"2021-04-08 17:20:02",19135,23871,3119,40,263,2570,3776
"2021-04-08 17:20:02",19136,54172,4672,110,336,3824,4370
"2021-04-08 17:20:02",19137,6058,755,13,48,646,1294
"2021-04-08 17:20:02",19138,26991,2559,68,354,2635,4278
"2021-04-08 17:20:02",19139,48200,3477,102,546,3958,5178
"2021-04-08 17:20:02",19140,41903,4719,119,835,4526,4919
"2021-04-08 17:20:02",19141,25646,2481,74,411,2559,3509
"2021-04-08 17:20:02",19142,21965,2414,46,338,2097,2395
"2021-04-08 17:20:02",19143,71905,4602,98,702,6589,9315
"2021-04-08 17:20:02",19144,44081,3287,153,529,4439,5882
"2021-04-08 17:20:02",19145,45406,4724,80,425,6354,8347
"2021-04-08 17:20:02",19146,55955,2607,48,227,5044,9838
"2021-04-08 17:20:02",19147,45328,2433,43,193,5715,10217
"2021-04-08 17:20:02",19148,48622,5223,120,508,7256,9810
"2021-04-08 17:20:02",19149,34138,4866,63,402,6094,6043
"2021-04-08 17:20:02",19150,23273,1991,54,250,2514,4104
"2021-04-08 17:20:02",19151,27692,2505,49,295,2597,3895
"2021-04-08 17:20:02",19152,38950,4055,168,571,4494,5270
"2021-04-08 17:20:02",19153,9894,1021,21,140,1265,1690
"2021-04-08 17:20:02",19154,36896,3730,64,235,3895,5404
"2021-04-08 17:20:02",19155,75,,,,,
"2021-04-08 17:20:02",19156,9,,,,,
"2021-04-08 17:20:02",19157,6,,,,,
"2021-04-08 17:20:02",19158,6,,,,,
"2021-04-08 17:20:02",19160,69,10,,,,
"2021-04-08 17:20:02",19161,31,,,,,
"2021-04-08 17:20:02",19162,8,,,,,
"2021-04-08 17:20:02",19170,13,,,,,
"2021-04-08 17:20:02",19171,24,,,,,
"2021-04-08 17:20:02",19172,14,,,,,
"2021-04-08 17:20:02",19176,33,,,,,
"2021-04-08 17:20:02",19178,10,,,,,
"2021-04-08 17:20:02",19179,8,,,,,
"2021-04-08 17:20:02",19181,16,,,,,
"2021-04-08 17:20:02",19182,17,,,,,
"2021-04-08 17:20:02",19183,14,,,,,
"2021-04-08 17:20:02",19184,9,,,,,
"2021-04-08 17:20:02",19188,9,,,,,
"2021-04-08 17:20:02",19190,19,,,,,
"2021-04-08 17:20:02",19191,31,,,,,
"2021-04-08 17:20:02",19192,14,,,,,
"2021-04-08 17:20:02",19193,15,,,,,
"2021-04-08 17:20:02",19194,25,,,,,
"2021-04-08 17:20:02",19195,9,,,,,
"2021-04-08 17:20:02",19196,12,,,,,
"2021-04-08 17:20:02",19197,12,,,,,
"2021-04-09 17:20:02",19100,8,,,,,
"2021-04-09 17:20:02",19101,445,88,,17,,
"2021-04-09 17:20:02",19102,9677,360,,9,830,1802
"2021-04-09 17:20:02",19103,47712,1373,39,129,3656,8385
"2021-04-09 17:20:02",19104,171987,3791,109,409,6574,7984
"2021-04-09 17:20:02",19105,250,17,,,,
"2021-04-09 17:20:02",19106,17192,858,,29,1488,3869
"2021-04-09 17:20:02",19107,19594,1030,18,130,2448,4569
"2021-04-09 17:20:02",19108,83,,,,,
"2021-04-09 17:20:02",19109,40,,,,,
"2021-04-09 17:20:02",19110,66,,,,,
"2021-04-09 17:20:02",19111,55348,6607,143,592,6325,9220
"2021-04-09 17:20:02",19112,,,,,,
"2021-04-09 17:20:02",19113,80,,,,,
"2021-04-09 17:20:02",19114,24790,3216,74,255,3744,5748
"2021-04-09 17:20:02",19115,34175,4123,195,359,3928,7141
"2021-04-09 17:20:02",19116,31958,4063,138,296,3264,5550
"2021-04-09 17:20:02",19118,10865,540,34,81,1164,2338
"2021-04-09 17:20:02",19119,32249,1871,131,319,3392,5778
"2021-04-09 17:20:02",19120,50692,6261,108,766,5792,7002
"2021-04-09 17:20:02",19121,33681,2832,51,347,3401,5208
"2021-04-09 17:20:02",19122,22962,2271,32,194,2770,3503
"2021-04-09 17:20:02",19123,24063,1425,62,196,2349,4021
"2021-04-09 17:20:02",19124,49567,6547,75,605,4940,6456
"2021-04-09 17:20:02",19125,30782,1835,29,149,3349,5797
"2021-04-09 17:20:02",19126,17382,1643,127,288,1570,2450
"2021-04-09 17:20:02",19127,8372,463,,9,746,1025
"2021-04-09 17:20:02",19128,41534,2601,53,135,4403,6792
"2021-04-09 17:20:02",19129,13886,795,12,59,1454,2326
"2021-04-09 17:20:02",19130,42088,1865,31,163,4057,7200
"2021-04-09 17:20:02",19131,57759,3541,155,571,4338,5980
"2021-04-09 17:20:02",19132,28681,2470,66,458,2967,3657
"2021-04-09 17:20:02",19133,18994,2496,44,412,2132,2410
"2021-04-09 17:20:02",19134,47035,5036,65,559,4851,6143
"2021-04-09 17:20:02",19135,23980,3142,40,263,2559,3925
"2021-04-09 17:20:02",19136,54531,4695,110,337,3737,4801
"2021-04-09 17:20:02",19137,6077,757,14,48,628,1323
"2021-04-09 17:20:02",19138,27099,2573,68,358,2658,4371
"2021-04-09 17:20:02",19139,48394,3498,103,546,4016,5467
"2021-04-09 17:20:02",19140,42066,4748,120,836,4527,5249
"2021-04-09 17:20:02",19141,25780,2497,74,412,2589,3635
"2021-04-09 17:20:02",19142,22058,2423,46,338,2123,2560
"2021-04-09 17:20:02",19143,72235,4628,98,700,6396,9861
"2021-04-09 17:20:02",19144,44226,3301,153,529,4361,6158
"2021-04-09 17:20:02",19145,45547,4746,81,426,6196,8818
"2021-04-09 17:20:02",19146,56195,2626,48,227,5084,10032
"2021-04-09 17:20:02",19147,45467,2441,43,193,5725,10448
"2021-04-09 17:20:02",19148,48806,5237,121,508,6979,10384
"2021-04-09 17:20:02",19149,34291,4899,63,403,6008,6389
"2021-04-09 17:20:02",19150,23376,1999,55,250,2506,4204
"2021-04-09 17:20:02",19151,27860,2525,49,295,2611,4068
"2021-04-09 17:20:02",19152,39060,4063,170,571,4390,5661
"2021-04-09 17:20:02",19153,9944,1028,22,140,1231,1767
"2021-04-09 17:20:02",19154,37200,3751,66,236,3776,5744
"2021-04-09 17:20:02",19155,75,,,,,
"2021-04-09 17:20:02",19156,9,,,,,
"2021-04-09 17:20:02",19157,6,,,,,
"2021-04-09 17:20:02",19158,6,,,,,
"2021-04-09 17:20:02",19160,69,10,,,,
"2021-04-09 17:20:02",19161,31,,,,,
"2021-04-09 17:20:02",19162,8,,,,,
"2021-04-09 17:20:02",19170,13,,,,,
"2021-04-09 17:20:02",19171,24,,,,,
"2021-04-09 17:20:02",19172,14,,,,,
"2021-04-09 17:20:02",19176,33,,,,,
"2021-04-09 17:20:02",19178,10,,,,,
"2021-04-09 17:20:02",19179,8,,,,,
"2021-04-09 17:20:02",19181,16,,,,,
"2021-04-09 17:20:02",19182,17,,,,,
"2021-04-09 17:20:02",19183,14,,,,,
"2021-04-09 17:20:02",19184,9,,,,,
"2021-04-09 17:20:02",19188,9,,,,,
"2021-04-09 17:20:02",19190,19,,,,,
"2021-04-09 17:20:02",19191,31,,,,,
"2021-04-09 17:20:02",19192,14,,,,,
"2021-04-09 17:20:02",19193,15,,,,,
"2021-04-09 17:20:02",19194,25,,,,,
"2021-04-09 17:20:02",19195,9,,,,,
"2021-04-09 17:20:02",19196,12,,,,,
"2021-04-09 17:20:02",19197,12,,,,,
"2021-04-10 17:20:04",19100,8,,,,,
"2021-04-10 17:20:04",19101,445,88,,17,,
"2021-04-10 17:20:04",19102,9677,360,,9,830,1802
"2021-04-10 17:20:04",19103,47712,1373,39,129,3656,8385
"2021-04-10 17:20:04",19104,171987,3791,109,409,6574,7984
"2021-04-10 17:20:04",19105,250,17,,,,
"2021-04-10 17:20:04",19106,17192,858,,29,1488,3869
"2021-04-10 17:20:04",19107,19594,1030,18,130,2448,4569
"2021-04-10 17:20:04",19108,83,,,,,
"2021-04-10 17:20:04",19109,40,,,,,
"2021-04-10 17:20:04",19110,66,,,,,
"2021-04-10 17:20:04",19111,55348,6607,143,592,6325,9220
"2021-04-10 17:20:04",19112,,,,,,
"2021-04-10 17:20:04",19113,80,,,,,
"2021-04-10 17:20:04",19114,24790,3216,74,255,3744,5748
